"UrbanRural","Income","Race","Expenditure","KidsCount","LogIncome","LogExpenditure"
1,19338,1,8388.13783172506,0,9.86982735104349,8.96059613886479
1,180000,1,11229.8654882323,0,12.1007121298723,10.3905567087912
1,32328,2,5614.77366194246,2,10.3836890067583,9.38001986186042
2,49404,1,5122.12085423874,0,10.8077866715579,9.18865698736423
1,115501,1,15077.2644310845,0,11.6570344669152,9.85549144277203
1,62400,1,5105.52238165545,0,11.0413205543575,9.76607912247689
1,15786,1,2739.02133210234,0,9.66687875026835,8.33230835221912
2,108472,1,27786.2637245348,0,11.5942473541421,9.21358511210868
1,3252,4,12419.0379882816,0,8.0870254706677,9.33820574297408
1,20226,1,10899.119136963,0,9.91472418446212,8.18432776642269
1,34826,1,3859.4675615335,0,10.4581195132393,7.24802977783392
1,88000,1,3347.41168378504,1,11.3850920934603,9.21696834833246
1,36000,4,8069.32994662215,0,10.4912742174382,9.46906211049353
1,75000,1,18834.7543542425,0,11.2252433925184,9.22403616496915
2,95000,1,6490.1007189983,0,11.4616321705827,9.83415534133711
2,76400,1,11508.5322749013,0,11.2437379751546,9.19726189025677
1,60000,6,10598.6083184246,3,11.0020998412042,10.6009592563516
1,23730,1,1539.68940596175,0,10.0744953494298,8.51592572852439
2,120001,1,6512.67962469997,0,11.6952553550628,9.52878197938486
1,51700,1,1813.99431617148,1,10.8532130604965,9.18995057573005
1,40040,1,3533.19066711239,0,10.5976342334292,8.12380485465356
1,116900,1,19411.3446310415,0,11.6690741474602,9.48733554237282
1,24960,2,4721.47431241582,0,10.1250298224834,8.31642246650686
1,128003,1,6603.73413705308,1,11.7598089801271,9.40298346959425
1,100600,1,8133.49027859334,0,11.5189075366478,9.17782408107326
1,69000,1,1659.4504655259,0,11.1418617835794,10.4237237605282
1,86400,1,3367.64624216713,0,11.3667429547921,9.44301174113513
1,86972,4,38898.1483548219,0,11.3733415067549,9.25154629598608
2,54600,1,2800.03250981308,0,10.907789161733,8.83915590068185
1,110000,1,10576.5521662317,0,11.6082356447746,10.0184339777032
1,27552,1,3749.91117745619,0,10.2238304072275,8.52045452747365
1,12000,4,3414.00025434062,0,9.39266192877014,9.56591471047088
1,38750,2,9969.34554534974,3,10.5648860347815,9.1224558903052
1,36855,1,6272.58224591836,0,10.5147465736234,8.55301067784952
1,36800,1,5817.79385273702,0,10.513253124157,8.43689380580374
2,150761,1,48487.9717929279,2,11.9234510804182,9.71371833060702
1,36400,1,1954.64795859411,0,10.5023240536248,8.93263062353506
1,67520,1,11953.4429836689,3,11.1201791292698,8.94743763355761
1,15786,1,2755.83793396758,0,9.66687875026835,8.35058749893754
1,24980,1,3914.48969027513,0,10.1258307836796,8.10399829532373
1,52091,6,1334.04501820274,1,10.8607474680977,8.63393864007647
1,88000,1,13278.9432324151,0,11.3850920934603,9.18991655858386
1,12000,2,4316.3607255653,0,9.39266192877014,8.87499815863809
1,800,1,1419.45282890025,0,6.68461172766793,7.97527812724622
2,4224,1,2703.66368847425,0,8.3485378253861,8.39427198544237
1,50000,1,10543.8216205361,0,10.8197782844103,8.70464047254502
1,106000,1,15500.9048987825,0,11.5711943730942,9.0705609294479
1,7000,1,8562.85995520776,0,8.85366542803745,8.69800248865523
1,13000,1,505.981543190546,0,9.47270463644367,9.04142454352486
1,21944,1,10217.8795449798,0,9.99624903261744,8.37093352548395
1,80000,1,2022.82786753155,0,11.289781913656,8.43915958248486
1,117000,1,9190.92199336067,2,11.6699292137799,9.14099744279761
1,192000,1,6568.03216793564,0,12.1652506510099,9.80163015490025
1,1310,1,987.181844611117,0,7.1777824161952,8.12868351412561
1,118000,1,3830.54235763929,0,11.6784399034478,9.44170337089043
1,15000,4,4267.10003674436,0,9.61580548008435,7.51170691718076
1,111660,1,5494.39631178525,4,11.6232138188644,9.4709055806513
1,45000,1,7495.42155415258,0,10.7144177687525,8.3868187304351
1,74986,1,5401.82021749924,0,11.2250567084274,9.07343186617596
1,42000,1,2614.3227160621,2,10.6454248972655,8.84310991409793
1,26000,1,5818.02151734758,0,10.1658518170036,9.47007468114099
1,45152,1,22823.5807427009,0,10.7177898546525,8.89686174448039
1,31544,1,5597.8101756815,3,10.3591386755575,8.70414292167368
1,14022,2,5840.49038238514,0,9.54838280376691,7.41276401742656
1,50000,1,9935.54997421421,0,10.8197782844103,9.15170439649123
1,37938,1,9170.19828477361,1,10.5437085272867,9.12786414653204
1,41000,1,4664.47956093555,1,10.6213273456864,8.22831042508664
1,110000,1,20043.6800896838,0,11.6082356447746,9.55223833412023
1,120000,2,2692.93557785364,3,11.6952470217642,9.58480774961529
1,19483,1,5655.20959022141,0,9.87729756944589,7.83412833299823
1,2015,1,2951.94128177668,0,7.60837447438078,8.20216275164394
1,76500,1,25633.5655087529,6,11.2450460198146,9.20873910062523
1,120550,1,12843.1013370552,1,11.6998198836093,10.5079974923788
1,64750,1,2463.79146839945,0,11.0782889795618,9.03005673321594
1,20962,1,4731.9543162707,0,9.95046655373012,8.35913488675796
1,61520,1,18160.8910942478,0,11.0271176041795,8.54975716293029
1,2000,1,3846.49120035518,0,7.60090245954208,9.78269373715272
1,28638,1,10012.1674125361,0,10.262489786234,8.8023721336499
1,23650,1,10274.7785332136,0,10.0711183939201,8.18395571730495
1,49200,1,14990.4412186812,0,10.8036489024804,8.75647778833631
1,145000,4,7519.98621576033,3,11.8844890214027,9.65341307234462
1,57000,1,11970.2150712283,0,10.9508065468167,9.98808142638506
1,59226,1,6776.47614627877,0,10.9891159136459,9.45019681756783
1,158000,1,22957.8349017023,0,11.9703503120091,9.54818230584798
1,82400,1,4951.07360151711,0,11.3193407158976,8.8625307716363
1,131312,1,4467.53724971377,2,11.7853314498695,9.40656484215741
1,39400,5,18958.5014804115,1,10.581521095286,9.01174715483857
2,25898,1,4196.95651783726,0,10.1619210246288,8.02398915808303
1,32197,1,3271.52793007035,2,10.3796285594903,8.53653818460213
1,474304,1,10642.5630635121,0,13.069603745311,10.2496625646187
1,73000,2,23220.1312948071,3,11.1982147201305,9.00313169597667
1,224579,4,11310.7376120833,2,12.3219828173604,9.7313143287738
1,4000,1,1125.67375367448,0,8.29404964010203,7.9298464297425
1,75871,1,8488.17138869518,0,11.2367898086855,9.71339588849334
1,49026,1,7344.98630464896,0,10.8001060486128,8.88587905263206
1,23226,2,11327.6643488909,0,10.0530276198057,9.02753869594343
1,127432,1,5269.45456740752,0,11.7553381679745,9.28706682078287
1,289000,1,28207.1269435131,0,12.5741819670946,9.94028546287924
1,68000,1,7051.9566634145,0,11.1272629841582,10.2998177339588
1,97000,1,2830.69170243103,2,11.4824662574855,9.30326893616598
2,158000,1,13839.1423565516,0,11.9703503120091,10.4123111746334
1,180000,1,11492.27660808,0,12.1007121298723,9.48939953628431
1,135000,1,18702.2908305327,2,11.8130300574206,9.35247340543963
1,60600,1,30424.197457243,0,11.0120501720574,9.13828926456357
1,92300,6,15041.8727474035,1,11.4327994204909,8.93988680615537
2,19548,1,8334.71601778979,0,9.88062825839005,8.16507925880507
1,97000,1,7707.12621958155,0,11.4824662574855,9.18188602969413
1,3252,1,3525.37735880479,0,8.0870254706677,7.97922474491181
1,1200,1,1368.54941109062,0,7.09007683577609,8.80217161730724
1,119200,1,11495.840002333,0,11.6885580336134,8.95340302611132
1,49000,1,6773.55905770504,1,10.7995755770928,8.27261318733961
1,34177,2,25755.1479908836,0,10.4393081821914,8.85960016829099
1,148800,1,18454.9848945174,0,11.9103584013811,9.04170472639553
1,113132,1,15656.911951753,0,11.6363105575409,9.25421370642015
1,1e+05,1,5845.69271093239,0,11.5129254649702,9.403904056907
1,13000,1,13138.0496332403,0,9.47270463644367,7.86933802553382
1,502084,1,27881.102843345,0,13.1265227153529,10.626093472079
1,18216,1,1162.54187615703,0,9.81005560774357,8.22112046904306
1,16476,1,2836.76930915921,0,9.70966005555597,7.81278281857758
1,16506,1,1262.28804187577,0,9.71147923015263,7.62201143907085
1,13770,1,5023.64116886986,0,9.5302475917227,7.75733625963704
1,38200,1,22635.9229219196,0,10.5505907945947,8.79179002431936
2,51000,1,10265.7903283319,0,10.8395809117065,8.26586449446211
1,162150,1,31845.1939681864,0,11.9962771117355,9.24920845565531
1,141000,1,18611.9180485152,2,11.8565151693603,9.81343518915807
1,488084,1,36435.9087271816,0,13.09824280117,10.2789687182101
1,31548,1,6915.2040516601,0,10.3592654745179,8.54357543918344
1,144020,1,7441.37377718421,0,11.8777074578029,9.36421958638861
1,50000,1,2708.96339046061,1,10.8197782844103,8.39219670124155
1,245000,2,39351.9040056941,0,12.4090134895269,10.2525096731788
1,10000,4,3322.9032753087,0,9.21034037197618,8.07739539387828
1,38000,1,9354.28606581818,2,10.5453414387085,8.81316580714447
1,73826,1,2601.4660425657,0,11.2094662520673,9.49436576943358
1,42598,1,3799.99895854865,0,10.6595625827985,9.42035274955608
1,20826,1,6041.57841763869,0,9.94395748508984,8.58876938990546
1,66008,1,3375.76038060392,1,11.0975312257842,8.95531909466884
1,173456,5,16791.9659218265,2,12.0636792439011,10.0759341242634
1,13842,1,1494.70813194093,0,9.53546272740181,7.91315518592807
1,132000,1,7444.53713752415,0,11.7905572015685,9.54616954473329
1,55000,2,7191.55672333467,0,10.9150884642146,9.32664676237283
1,139000,1,26392.8819070707,0,11.8422292121128,9.75906661487771
1,49000,1,12283.392740882,0,10.7995755770928,8.74212182053062
1,5200,1,5460.71477667444,0,8.55641390456952,7.86623665554746
1,67000,1,2014.49541561718,3,11.1124478983731,8.98193300355284
1,8100,1,3531.92110392301,2,8.99961934066053,8.40771309079742
1,40000,1,3128.47935255979,1,10.5966347330961,8.47212609502092
1,125791,1,22698.3645294898,0,11.7423770785589,9.35155054342206
1,301200,1,5143.96763643449,3,12.6155297749079,10.1132292468078
1,36290,1,2626.72085680619,0,10.4992975002071,8.6438258423496
1,43626,1,16892.0206316801,0,10.6834085818781,8.24108829740035
1,94265,1,4422.42672074917,0,11.4538652438407,9.32517091107883
1,100226,1,12312.9903098163,0,11.5151829150114,9.28801104089658
1,43000,1,9198.89332948541,3,10.6689553946757,9.22111874604554
1,23624,1,1781.6654630175,1,10.0700184234238,9.02370953154231
1,30000,1,18889.1564210806,1,10.3089526606443,8.57784917274096
1,50000,1,6425.49822001533,0,10.8197782844103,9.23012665600156
1,150000,1,5290.3146348883,0,11.9183905730784,9.08687495839709
1,201000,1,30000.866887345,1,12.2110601870412,9.63507420017155
1,3200,1,5098.18075037887,0,8.07090608878782,9.2366609173013
1,83578,5,34192.0439723457,2,11.3335356065459,9.29491127342645
1,145452,1,24427.2264001223,0,11.8876014142585,9.67501733971619
1,74626,1,2301.67951523219,0,11.2202442509401,9.35007333132264
1,50700,1,42874.7484884298,0,10.8336811895793,9.09898041784556
1,88200,1,7878.94097956287,0,11.3873622419949,9.28725202300375
1,7200,1,5244.84137386736,0,8.88183630500415,8.16019439504297
1,57000,1,4337.18341860118,2,10.9508065468167,9.8658739524845
2,947,1,3252.35789241172,0,6.85329909318608,7.40812642463408
1,6660,1,6960.81175494965,0,8.80387476353443,7.39305796603407
1,128000,2,44670.6121944556,3,11.7597855429018,9.58136355484696
1,17000,2,2816.81479490446,1,9.74096862303835,8.11195805686213
1,30840,3,5642.91313073864,1,10.3365678276773,8.36419740777291
1,57600,1,7186.63433727875,0,10.961277846684,8.7613151334478
1,27905,2,19020.4686900989,1,10.2365611632225,8.55230288898967
1,35400,1,2881.36054871244,0,10.4744670991219,8.51883849715813
1,90100,1,1941.45148917902,0,11.4086754435964,9.08526833220549
1,115000,1,12356.7435154897,0,11.6526874073454,8.99756372315297
1,473084,1,11681.8411481057,0,13.0670282415589,10.2848087104279
2,116000,1,17184.5005440972,0,11.6613454700885,9.47090815450511
1,160001,2,12942.3009042081,0,11.9829353441964,9.80507628482525
1,150200,1,39899.7120295135,3,11.9197230183122,9.54384550394991
1,110680,1,7252.27611514503,0,11.6143984339009,9.07215052271482
1,8826,1,3946.8741429291,0,9.08545718982949,7.52059584621518
1,57460,1,2095.40162453909,0,10.9588443325333,8.9891906691244
1,48180,1,22542.9668762635,2,10.7826992761689,8.20726551001714
1,343084,1,18672.8581080974,2,12.7457305941246,11.3456085103962
1,14000,1,12974.3448325369,0,9.5468126085974,9.03744622914017
1,91600,4,9253.28484006042,1,11.4251865506622,9.42150580722978
2,26770,1,7815.81038918153,0,10.1950371365144,8.94446327372649
1,33403,2,4238.36212076701,0,10.4164009952905,8.52228023046479
1,115400,1,2518.84808280868,0,11.6561596330561,9.24718647952234
1,111000,1,7549.49524654146,1,11.6172854802945,8.82286252379327
1,60005,1,7865.47845602471,0,11.0021831710655,8.73849504785108
1,120840,2,30262.2076712949,0,11.7022226355006,8.88016824790345
1,2200,1,6283.4909854517,2,7.69621263934641,8.21901173954504
1,74805,1,15313.6513972255,0,11.2226400066483,9.20291285614739
1,34626,1,3315.76469151433,0,10.452360123939,8.3185796297139
1,13554,1,7435.00874224364,0,9.51443698569606,7.95329490164588
1,15200,1,2163.38330946523,0,9.62905070683437,8.23484797259324
1,83626,4,11257.8694089251,0,11.3341097555055,8.68177499173218
1,65000,1,6604.25591011572,0,11.0821425488778,8.67610395831731
1,1800,2,2608.74353844569,0,7.49554194388426,5.16478597392351
1,20135,1,4079.26930776673,0,9.91021487328555,8.63242483281039
1,42050,1,3536.57659579091,1,10.6466146654011,8.96962670370903
1,9622,2,4432.82204161516,0,9.1718074222594,7.62997570702779
1,4400,1,4439.03430139519,0,8.38935981990635,8.57388854139199
1,77298,1,19145.1673960383,0,11.2554233610196,8.83980795523639
1,30000,1,11032.8709358888,0,10.3089526606443,9.96551510977828
1,58000,1,5910.73015557285,1,10.9681982895286,9.86461677814713
1,1e+05,1,8479.32514846802,0,11.5129254649702,8.78099231828383
1,13440,1,4795.09298443802,0,9.50599061407714,8.09894674894334
1,3252,1,1342.23189302609,0,8.0870254706677,8.40080918416308
1,24000,1,20599.6702495037,1,10.0858091093301,9.08028484011398
2,38125,1,7497.08146185117,1,10.5486255139097,8.96941465086618
1,17779,1,8350.49673775952,0,9.78577326451657,7.74953795868123
2,77264,1,10725.9110842461,0,11.2549834081133,9.1329192250076
1,113319,1,6294.7788261519,0,11.6379621293379,9.20141734996055
1,30000,2,8058.83827674481,0,10.3089526606443,8.54390004722676
1,145144,1,7072.60574244974,2,11.88548163205,9.37929520752885
1,161200,1,15182.5564400577,0,11.9904011090547,9.88326558482905
1,25626,1,2928.10978190554,0,10.1513627400695,8.42719554906227
1,36000,2,1412.41473601054,2,10.4912742174382,8.85114799052042
1,82846,1,11330.7779770319,0,11.3247387416651,10.4117649352921
1,38000,1,3074.62644418665,0,10.5453414387085,8.42621030933934
1,52800,1,6335.40792878894,0,10.8742664696944,8.79361207158931
1,171000,1,1671.6372516237,1,12.0494188354848,9.15022228497432
1,35226,1,3576.98541248907,0,10.4695397252922,9.26350192009041
1,99026,1,9095.27571821803,0,11.5031377208991,9.38686739785572
1,11330,1,814.172533973047,1,9.33520935402205,9.25892417199686
1,66026,1,4955.04997342631,0,11.0978038828288,11.1400025461232
1,102000,1,5261.38958792166,0,11.5327280922664,9.16074738913406
1,30318,2,8765.71405649197,0,10.31949687452,8.81405797839697
1,16614,1,3034.13092618817,0,9.71800099239902,7.90298039995626
1,30000,1,15862.7477959022,0,10.3089526606443,8.42631982836758
1,99000,1,7846.14961037554,0,11.5028751291167,9.18160132334482
1,50000,4,6007.30122936006,0,10.8197782844103,9.22335859598935
1,87440,1,6255.35466374959,0,11.3787081228504,8.80450019853981
1,36684,1,20407.5378823133,0,10.5100959716788,8.02235026122192
1,17734,1,10084.9962276553,0,9.78323897993995,8.68021865360467
1,47526,1,7991.81613036999,0,10.7690322086923,10.082867223725
1,19890,1,3661.33085013508,0,9.89797237184802,7.83241092718792
1,33280,1,15094.1107917802,0,10.4127118949351,8.65341264047772
1,3175,2,4095.47672925444,1,8.06306291132679,8.25452890794755
1,4224,2,415.420461686363,2,8.3485378253861,6.73578001424233
1,72000,1,7876.80593754322,0,11.1844213979982,8.77051671123158
1,60000,1,4255.24607459428,0,11.0020998412042,10.777225626489
1,37414,2,10102.5146940113,2,10.5298002449089,8.76668003512582
1,29000,1,3366.25297363171,1,10.2750511089686,8.91634957463484
1,158000,4,20150.2655463379,1,11.9703503120091,9.12425584169505
1,70000,1,7809.42838882637,1,11.1562505210315,8.94526744238526
1,511479,2,7283.54418906454,1,13.1450618078125,10.0961384442597
1,125000,1,8005.82114788981,0,11.7360690162844,10.2980048042946
1,7000,2,1931.49107295222,0,8.85366542803745,8.04028575363202
1,91000,1,7720.03031239782,1,11.418614785499,9.25029798662777
1,83191,1,10716.8404210961,0,11.3288944478812,8.7653024887482
1,6426,2,2180.19731841284,0,8.7681075396758,8.4156033356546
1,32000,1,4328.07637606073,2,10.3734911817819,9.01288486447552
1,179808,1,5588.20826709427,0,12.0996448939119,9.61616097688787
1,43001,1,15406.8925353869,4,10.6689786502192,8.89164453280186
1,64000,1,5221.79961553462,0,11.0666383623418,9.13694496281222
1,210829,1,9835.5122520461,0,12.2588026573448,11.2794874394173
1,34752,1,5790.64830547586,0,10.4559924032936,8.64370835527206
1,14731,1,12693.9553310119,1,9.59770939581494,8.69064216970659
1,36000,1,3493.69299873814,0,10.4912742174382,8.46835303299711
1,14726,2,4646.22366760353,1,9.59736991792866,8.949443044031
1,133000,1,4889.92661679573,1,11.7981044072039,9.43558837138535
1,65200,1,3471.60008081961,2,11.0852147479147,9.77184009847013
1,38044,1,1241.37551080477,4,10.5464986636023,9.31863258301246
1,146700,1,17395.7569230609,0,11.8961449641311,9.15685169054168
1,35388,1,4785.32307320337,0,10.4741280586033,8.69656595478921
1,75800,1,3397.47467349252,3,11.2358535716305,10.0205859138565
1,36000,2,19416.7161688884,0,10.4912742174382,9.02000680053987
1,7000,1,4008.20229451382,0,8.85366542803745,9.03240917543095
1,122200,1,17016.8634197964,0,11.7134143257196,9.20788736581512
1,65460,1,3635.78330038896,0,11.0891945480552,9.43428892718779
2,36434,1,24638.0909045381,2,10.5032576835908,8.93016341224381
1,126426,2,25966.8521301898,0,11.7474124357449,9.20607128236676
1,108000,1,14573.2368078967,2,11.5898865061064,9.55553635298884
1,29268,1,5289.65963029846,0,10.2842500480039,8.48934227011541
1,183600,1,5879.57602540219,0,12.1205147571685,9.63033423801884
1,79200,1,6256.04872979991,0,11.2797315778025,8.15961309509351
1,88000,1,36523.2521756004,0,11.3850920934603,8.578219313797
2,28000,1,14645.5654527902,0,10.2399597891573,8.34735341212434
1,79753,1,8207.14252565349,0,11.2866896374944,9.98237574940308
2,11535,1,2043.72601753546,5,9.35314117060785,8.04942705711069
1,48000,1,4371.03927915134,1,10.77895628989,8.82844530026398
1,24716,6,12707.4388274234,0,10.1152060861809,9.20086225621192
1,68707,1,8371.96593990905,0,11.1376063653051,8.97563018429051
1,21786,1,1771.51076293508,0,9.98902284064239,8.18878170349196
1,49000,1,8021.12911416169,0,10.7995755770928,8.3811061702389
1,32000,2,14463.4384241547,2,10.3734911817819,8.23888922011883
1,75000,1,5795.19937484504,0,11.2252433925184,9.06739337419294
1,61220,1,35972.6086645719,0,11.0222292124994,9.22256533172026
2,28612,1,3490.90790119951,0,10.2615814892283,8.38446147896228
1,130000,2,9960.22061349266,0,11.7752897294377,9.34014175927199
1,70935,1,5392.56826843966,0,11.1695192437461,10.4045961182387
1,55486,1,16281.5933235367,0,10.9238860156613,8.92917920546128
1,22026,1,4822.72723047835,0,9.99997885272489,8.14670905220332
1,32000,1,15570.987460024,0,10.3734911817819,9.35459366529155
1,91322,1,12982.89801737,3,11.4221470014114,9.13668666278326
1,164000,1,12312.9112285764,2,12.0076217068063,9.28676010922639
1,21762,1,3136.10656394286,0,9.98792060851096,8.02366159351902
1,50000,5,4659.93111100156,0,10.8197782844103,8.78306411574365
1,45000,1,5183.15773975775,1,10.7144177687525,8.12251967406426
1,5226,1,1833.34972784895,0,8.56140144608056,7.47647238116391
1,16886,1,4872.20313126918,0,9.73424015522945,7.8243126553035
1,6210,6,1679.48435339876,0,8.73391617492752,7.97716760135272
1,37826,1,10535.1059955253,0,10.5407519758484,8.22532458096443
1,43000,2,14038.9544418334,0,10.6689553946757,8.11022697721185
1,156330,1,24939.2643491048,0,11.9597244365714,9.89436775834189
1,74000,1,29650.9618473183,2,11.2118203721863,9.46510144375153
1,85800,1,6615.06101465915,0,11.3597742854761,9.39081300389482
1,3252,1,3405.55714300004,0,8.0870254706677,9.87388708447657
1,133469,1,25175.6242655445,0,11.8016245201198,9.83404578745438
1,11626,2,6710.51404117166,0,9.3609992482613,8.00364162230157
1,90459,1,16801.4101747876,0,11.412651988361,8.86059375735339
1,80500,1,3715.4718509674,0,11.2960124634067,9.33883618482335
2,30000,6,10479.0404793277,0,10.3089526606443,7.70187837688208
1,28036,2,13790.5815022317,0,10.2412446776202,8.10550876336938
1,110000,1,16495.7499304372,0,11.6082356447746,8.96695158693001
2,76100,1,4367.66249248624,0,11.2398035438498,9.56026457384396
1,170000,1,2305.46380170178,0,12.0435537160324,9.56747853961025
2,79000,1,12366.9537425127,2,11.2772031314492,9.32205167860259
1,35480,1,5096.24256782268,0,10.4767244364235,9.42212633335248
1,65000,1,6860.73970877812,0,11.0821425488778,8.87726569510671
1,52000,1,7968.78867979631,2,10.8589989975636,9.3743848067988
1,60000,1,7114.29867117478,0,11.0020998412042,9.45363942165359
1,85000,1,14637.7049243109,0,11.3504065354725,8.67934039083095
1,1e+05,4,5227.88902152067,1,11.5129254649702,9.2684709026019
2,88600,1,5430.19298023969,0,11.3918871365932,9.1848687162605
2,45888,1,32017.6368022821,5,10.7339589239593,9.33736942010472
1,89000,2,14528.8115071829,1,11.3963916487143,9.10994897864373
1,156770,1,6243.4446686694,1,11.9625350420626,9.8280543418724
1,6340,1,1485.63170556025,4,8.75463404743127,7.54450844171234
1,80922,1,3089.1970792011,0,11.3012410067449,9.31304737317642
1,82000,2,3136.50407850824,1,11.3144745262464,9.13245089277479
1,48000,1,9131.59538115009,0,10.77895628989,9.1203427186805
1,60000,1,5274.51033975407,0,11.0020998412042,9.1693331728066
1,116,1,743.891683976705,0,4.75359019110636,8.21220671091834
1,143000,1,4626.39167550396,0,11.870599909242,9.89805616421467
1,89200,1,20736.3238501201,0,11.3986363185681,8.7242073445404
1,69200,1,7324.58066640433,1,11.1447561416058,8.45563688571713
1,81700,1,10974.1520453283,0,11.3108092808481,8.9629681629279
2,26506,1,5480.1848437659,0,10.1851264014406,7.92708385520028
1,73002,1,13637.0257735843,1,11.1982421170155,9.89004764016943
1,27126,1,17487.3426502816,0,10.2082479565227,9.08232517711925
1,59627,1,3790.44495400862,0,10.995863770605,9.08432354273571
1,88000,1,7460.16797546079,1,11.3850920934603,9.64650710478363
1,1600,1,964.846692291361,0,7.37775890822787,9.09955033198063
1,15906,1,1418.21153166799,1,9.67445167551708,9.34329659922481
1,485912,4,11595.8347141236,0,13.0937828165286,9.55489888351677
1,180000,1,26510.1645829379,0,12.1007121298723,9.8521954213058
1,21762,1,8211.63877706622,0,9.98792060851096,9.09862638234618
1,64400,1,5770.07346458853,0,11.0728689120924,9.12507292073642
1,55000,1,5156.46843844916,0,10.9150884642146,9.14549957582479
1,60015,1,6635.7508675052,0,11.0023498099594,9.10473908289032
1,34000,4,39247.8635677472,0,10.4341158035983,8.12068781476874
1,370084,1,24052.3751279591,0,12.8214852858807,11.0294261987018
1,26000,1,5510.31479037079,4,10.1658518170036,8.70585570180399
2,4800,1,2478.11537523995,0,8.47637119689598,8.83588930770257
1,80000,1,6194.50755339672,0,11.289781913656,9.05815996821298
2,1,1,65.5318878661112,0,0,8.48446336679332
1,36000,1,1334.66497703613,0,10.4912742174382,8.14322675036744
1,14742,1,11025.7966075599,0,9.59845584174923,8.35180740346283
1,13626,1,10490.5837201643,0,9.51973501133361,7.22717821299904
1,12146,1,4045.17914168029,0,9.40475517645752,7.70706265537047
1,48252,1,19919.6787527706,0,10.7841925566853,9.33336594371651
1,16026,1,1742.49681842512,0,9.68196768233802,9.54366480230667
1,120000,1,5494.23728105436,0,11.6952470217642,9.58273117235492
1,67000,2,6570.88781355922,0,11.1124478983731,8.56546259144013
1,28132,1,9606.73810522628,0,10.2446629974279,8.80021440893911
1,37652,1,7513.53713549757,0,10.5361413526671,9.41396125408229
1,14467,2,10163.6800446897,0,9.57962547262959,8.53601494565683
1,80000,1,15165.882151345,0,11.289781913656,9.04217807802133
1,29000,1,4380.78044954721,0,10.2750511089686,8.75594760074604
1,24320,1,2832.12350935555,2,10.0990543360801,8.20783791603204
1,8400,1,2626.94188996977,0,9.03598698483141,8.46227930849578
1,44700,1,7255.88662927962,0,10.7077287806017,8.82300983897365
2,68820,1,10667.5553224054,0,11.1392496793515,9.09633144415669
1,13626,1,2252.49942322095,0,9.51973501133361,7.61808730067888
1,95700,1,14809.0243031863,2,11.468973577441,9.6193325925037
1,16274,1,3159.8772408727,0,9.6973240212566,7.59890045687141
1,184612,1,4419.67980011721,0,12.1260116043552,9.54231838899024
1,35780,1,10682.6557738597,0,10.4851443570627,8.80500024105804
1,178074,1,6266.1946524467,0,12.0899544732194,9.30997451722611
1,60000,1,8725.30746969544,2,11.0020998412042,9.3943272080892
2,56378,1,6066.7669978437,0,10.9398342904667,10.2715680397748
1,8988,2,8503.54103124582,0,9.10364563330522,6.80239476332431
1,29000,2,3937.39409355249,0,10.2750511089686,8.5650305208304
1,81500,1,6054.93900986658,0,11.308358299229,8.94834769646097
1,63000,4,11744.8741074212,3,11.0508900053737,8.84582525979574
1,150000,1,9716.94440455026,0,11.9183905730784,11.5353914257763
1,22000,4,3736.81553871233,0,9.99879773234045,9.26905257805551
1,81188,1,22266.7956467629,0,11.3045227319775,8.4597618132661
1,22600,2,6504.06732572381,1,10.0257051852604,8.55945414373995
1,52675,1,6915.88790128516,0,10.8718962386724,8.69081029076767
1,32000,2,9527.06093873483,0,10.3734911817819,8.96294681416957
1,217100,2,11971.1637342264,1,12.2881133558664,9.44497762491018
1,66200,1,5129.4594823423,0,11.1004357419251,8.44397710756572
1,59600,1,9263.41208913825,1,10.9954108530534,9.07562351124764
1,1626,1,2084.72342725987,0,7.39387829010776,8.52231340074343
1,40000,1,4379.91384440277,4,10.5966347330961,9.28451977015043
1,705084,1,32897.9367849545,0,13.4660722236329,11.1273070787743
1,128200,1,12197.8668732664,2,11.7613468234687,9.65869467407472
1,98500,1,7908.88119378605,3,11.4978118271602,8.89863880733765
1,125000,1,4430.66631607867,0,11.7360690162844,8.86695765086359
1,67350,2,6146.61301415988,3,11.1176581818385,8.46002301986011
1,43640,1,9704.23768614408,0,10.683729439947,8.56344044894693
1,11046,1,3291.80109091077,0,9.30982365046113,7.42575512635316
1,108852,4,4972.2154888584,0,11.5977444404029,7.88325787048814
1,73698,1,9815.12431803263,0,11.2077309407671,9.85947905943414
1,34000,2,7335.2485385493,0,10.4341158035983,7.98698652947288
1,9634,1,6434.16727588762,0,9.17305378719017,6.52795791762255
1,171350,1,19447.1100147893,0,12.0514635273028,8.57054436691323
1,62040,1,3363.38127993817,0,11.0355346172905,8.61394171812171
1,188000,1,7851.07261814676,0,12.1441972418121,9.33151123579003
1,355000,4,18967.4051737964,0,12.7798730684576,9.9955391425352
1,117000,1,3773.99220755275,0,11.6699292137799,8.9146149315279
1,112768,2,33558.3494094004,0,11.6330878898558,9.08041200066774
1,82000,1,6123.87826468406,1,11.3144745262464,8.69126133228216
1,57000,1,7162.84751708999,2,10.9508065468167,9.18386805164507
1,10000,1,5851.45789775441,0,9.21034037197618,8.06320986115906
2,10726,1,2059.52019496942,0,9.28042597954287,6.64768837356333
1,57000,1,11376.8206411254,1,10.9508065468167,8.45891768327048
1,43000,1,5884.65884286934,0,10.6689553946757,8.49107391362286
